District Name,Market Name,Commodity,Variety,Grade,Price Date,temp,precip,Min Price (Rs./Quintal),Max Price (Rs./Quintal)
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,18-04-2020,31.3,0,1250,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,17-04-2020,31.3,0,1200,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,16-04-2020,30.7,0.8,1225,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,15-04-2020,31.7,0,1200,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,14-04-2020,32.4,0,1300,1550
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,13-04-2020,31.1,0,1350,1600
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,12-04-2020,30,0,1300,1550
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,11-04-2020,29.4,0,1250,1550
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,10-04-2020,27.9,0,1350,1600
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,09-04-2020,28.8,0,1200,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,08-04-2020,28,0,1150,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,07-04-2020,28.9,0,1200,1560
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,06-04-2020,28.8,0,1200,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,05-04-2020,26.4,0,1250,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,04-04-2020,25.8,0,1225,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,03-04-2020,26.3,0,1250,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,02-04-2020,28.2,0,1250,1550
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,01-04-2020,27.9,0,1300,1560
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,31-03-2020,26,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,30-03-2020,25.8,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,29-03-2020,25.7,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,28-03-2020,26.5,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,27-03-2020,27.2,0.4,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,26-03-2020,26.1,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,25-03-2020,26.4,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,24-03-2020,25.4,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,23-03-2020,24.8,3,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,22-03-2020,24.3,1,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,21-03-2020,23.2,10,1150,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,20-03-2020,23.8,0,1150,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,19-03-2020,23.5,0,1150,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,18-03-2020,22.4,0,1150,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,17-03-2020,21.5,0,1150,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,16-03-2020,21.4,0,1160,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,15-03-2020,21.3,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,14-03-2020,21.3,0.8,1200,1460
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,13-03-2020,21.5,16,1140,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,12-03-2020,24.7,0,1160,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,11-03-2020,20,0.2,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,10-03-2020,20.5,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,09-03-2020,20.4,0,1130,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,08-03-2020,20.8,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,07-03-2020,21.1,28,1100,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,06-03-2020,22.1,3.7,1050,1300
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,05-03-2020,22.9,7,1100,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,04-03-2020,22.8,0,1100,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,03-03-2020,22.2,0,1120,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,02-03-2020,21.9,0,1100,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,01-03-2020,21.4,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,29-02-2020,20.3,0,1050,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,28-02-2020,19.8,0,1050,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,27-02-2020,18.7,0,1100,1370
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,26-02-2020,17.7,0.4,1100,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,25-02-2020,19.5,14,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,24-02-2020,21.3,7,1250,1520
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,23-02-2020,21,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,22-02-2020,20.3,0.8,1200,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,21-02-2020,18.7,0.2,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,20-02-2020,19,0,1200,1460
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,19-02-2020,18.2,0,1200,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,18-02-2020,16.9,0,1225,1520
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,17-02-2020,17.5,0,1225,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,16-02-2020,17,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,15-02-2020,16.4,0,1260,1530
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,14-02-2020,17.6,0,1250,1550
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,13-02-2020,15.9,0,1225,1520
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,12-02-2020,14.6,0,1200,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,11-02-2020,13.9,0,1250,1540
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,10-02-2020,13.9,0,1250,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,09-02-2020,13.7,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,08-02-2020,13.2,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,07-02-2020,13.8,0,1200,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,06-02-2020,14.2,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,05-02-2020,13.6,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,04-02-2020,13.4,0,1250,1530
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,03-02-2020,12.8,0,1250,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,02-02-2020,13.2,0,1300,1550
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,01-02-2020,13,0,1250,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,31-01-2020,13.2,0,1250,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,30-01-2020,15.6,0,1240,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,29-01-2020,17.1,0.2,1250,1525
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,28-01-2020,15.5,0,1200,1525
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,27-01-2020,13.5,0,1200,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,26-01-2020,12.2,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,25-01-2020,11.8,0,1200,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,24-01-2020,11.4,0,1250,1525
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,23-01-2020,13,0,1200,1475
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,22-01-2020,12.7,0,1200,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,21-01-2020,13,0,1225,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,20-01-2020,12.8,0,1200,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,19-01-2020,13.3,0,1300,1600
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,18-01-2020,15.6,0,1300,1570
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,17-01-2020,15.9,12,1420,1700
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,16-01-2020,15.9,1.9,1400,1675
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,15-01-2020,14.6,0.1,1350,1625
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,14-01-2020,13.5,0,1350,1600
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,13-01-2020,11.7,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,12-01-2020,9.9,0,1400,1650
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,11-01-2020,9.5,0,1300,1600
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,10-01-2020,11.9,0,1325,1625
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,09-01-2020,14.1,1.5,1380,1650
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,08-01-2020,14.9,4,1350,1620
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,07-01-2020,14.4,0,1400,1650
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,06-01-2020,12.4,0,1400,1700
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,05-01-2020,13.3,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,04-01-2020,14.7,0.6,1400,1650
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,03-01-2020,14.1,15,1350,1625
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,02-01-2020,15.5,0,1350,1650
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,01-01-2020,11.3,0,1325,1625
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,31-12-2020,13.7,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,30-12-2020,14.1,0,1060,1160
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,29-12-2020,15.2,0,1000,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,28-12-2020,15.7,0,1000,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,27-12-2020,14.1,0,1060,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,26-12-2020,13.7,0,1060,1150
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,25-12-2020,14.8,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,24-12-2020,15.1,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,23-12-2020,15.7,0,1000,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,22-12-2020,15.2,0,1150,1200
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,21-12-2020,13.4,0,1050,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,20-12-2020,11.8,0,1060,1140
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,19-12-2020,11.9,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,18-12-2020,11.5,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,17-12-2020,16.3,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,16-12-2020,16.5,0,1000,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,15-12-2020,17.1,0.8,1000,1109
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,14-12-2020,18.3,0,900,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,13-12-2020,19.7,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,12-12-2020,19.3,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,11-12-2020,18.9,0,1000,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,10-12-2020,19,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,09-12-2020,18.3,0,1000,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,08-12-2020,18.3,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,07-12-2020,18.8,0,1000,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,06-12-2020,18.8,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,05-12-2020,18.9,0,1060,1150
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,04-12-2020,18.4,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,03-12-2020,18,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,02-12-2020,17.7,0,1180,1220
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,01-12-2020,17.7,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,30-11-2020,17.8,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,29-11-2020,18.3,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,28-11-2020,19,0,1060,1125
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,27-11-2020,19.1,0,1080,1150
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,26-11-2020,20.1,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,25-11-2020,19.3,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,24-11-2020,18.2,0,1060,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,23-11-2020,17.5,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,22-11-2020,16.8,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,21-11-2020,18.5,0,1080,1160
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,20-11-2020,21.5,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,19-11-2020,21.8,0.5,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,18-11-2020,20.9,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,17-11-2020,21.4,0,1000,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,16-11-2020,21.1,3,1050,1150
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,15-11-2020,23.2,0,1160,1250
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,14-11-2020,22.5,0,1160,1200
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,13-11-2020,22.8,0,1100,1200
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,12-11-2020,23.3,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,11-11-2020,22.3,0,1060,1150
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,10-11-2020,22,0,1100,1200
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,09-11-2020,22.1,0,1080,1140
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,08-11-2020,21.9,0,1100,1200
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,07-11-2020,21,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,06-11-2020,20.4,0,1100,1200
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,05-11-2020,19.8,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,04-11-2020,20.3,0,1080,1140
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,03-11-2020,21.5,0,1070,1150
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,02-11-2020,22.1,0,1150,1200
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,01-11-2020,24.1,0,1100,1200
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,31-10-2020,24.8,0,1100,1150
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,30-10-2020,24.1,0,1100,1150
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,29-10-2020,23,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,28-10-2020,22.3,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,27-10-2020,22.4,0,1050,1160
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,26-10-2020,23.1,0,1060,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,25-10-2020,23.7,0,1060,1150
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,24-10-2020,24.8,0,1100,1200
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,23-10-2020,27,1.1,1160,1250
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,22-10-2020,26.9,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,21-10-2020,27,0,1200,1250
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,20-10-2020,27,0,1240,1280
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,19-10-2020,26.3,0,1250,1300
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,18-10-2020,26.7,0,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,17-10-2020,27.9,0,1250,1340
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,16-10-2020,28.9,0,1200,1280
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,15-10-2020,28.7,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,14-10-2020,28.2,0,1200,1300
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,13-10-2020,27.9,0,1250,1300
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,12-10-2020,28,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,11-10-2020,27.2,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,10-10-2020,27,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,09-10-2020,27,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,08-10-2020,27.1,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,07-10-2020,27.7,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,06-10-2020,28.8,0,1250,1300
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,05-10-2020,29.1,0,1280,1340
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,04-10-2020,28.6,0.7,1280,1340
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,03-10-2020,27.8,0,1300,1400
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,02-10-2020,27.3,0,1300,1400
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,01-10-2020,27.3,0,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,30-09-2020,27.6,0,1300,1400
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,29-09-2020,27.8,0,1280,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,28-09-2020,27.6,1,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,27-09-2020,26.6,0.5,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,26-09-2020,26.9,0,1280,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,25-09-2020,26.9,13.7,1260,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,24-09-2020,26.6,88,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,23-09-2020,26.8,48,1300,1325
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,22-09-2020,27.6,13,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,21-09-2020,28.3,3.7,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,20-09-2020,29.8,0.2,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,19-09-2020,27.7,1,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,18-09-2020,28.8,13.8,1300,1400
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,17-09-2020,28.8,25.2,1300,1400
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,16-09-2020,28.5,14.8,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,15-09-2020,27.6,14,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,14-09-2020,28.1,9,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,13-09-2020,29.4,0.1,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,12-09-2020,29.6,0,1260,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,11-09-2020,28.9,0,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,10-09-2020,29.5,1,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,09-09-2020,29,33,1280,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,08-09-2020,29.4,0.6,1300,1400
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,07-09-2020,29.1,8,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,06-09-2020,29.4,4,1300,1400
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,05-09-2020,29.6,0,1300,1400
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,04-09-2020,29.7,0.1,1300,1400
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,03-09-2020,29.1,4,1300,1400
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,02-09-2020,28.6,5,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,01-09-2020,29.1,1.5,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,31-08-2020,29.4,0,1250,1300
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,30-08-2020,29.4,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,29-08-2020,29,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,28-08-2020,28.5,0.2,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,27-08-2020,28.7,6.6,1280,1340
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,26-08-2020,28.8,4,1250,1325
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,25-08-2020,29.4,0,1300,1400
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,24-08-2020,28.4,2.2,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,23-08-2020,27.7,42,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,22-08-2020,27.6,8,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,21-08-2020,27.8,2.2,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,20-08-2020,29.2,1.9,1250,1340
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,19-08-2020,29.8,12,1280,1325
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,18-08-2020,30,0.7,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,17-08-2020,29.5,0.1,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,16-08-2020,29,0.4,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,15-08-2020,29.4,2,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,14-08-2020,30.1,0.4,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,13-08-2020,28.8,7.4,1250,1300
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,12-08-2020,28.4,10,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,11-08-2020,29,20,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,10-08-2020,29.5,0.2,1250,1325
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,09-08-2020,29.4,3,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,08-08-2020,30.6,1.4,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,07-08-2020,29.8,0,1300,1350
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,06-08-2020,29.3,8,1260,1325
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,05-08-2020,29.8,10,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,04-08-2020,31,1.9,1280,1340
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,03-08-2020,30,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,02-08-2020,30,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,01-08-2020,29.5,2.1,1300,1340
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,31-07-2020,28.4,89.9,,
